student_id,first_name,last_name,age,email,country,grade_math,grade_science,grade_english,Final_score
370,ursuline,sitch,21,usitcha9@cbslocal.com,ireland,56,97,17,56
371,bert,sember,20,bsemberaa@earthlink.net,china,47,68,39,51
372,veronike,dwelley,22,vdwelleyab@wordpress.com,china,36,86,77,66
373,linet,fobidge,21,lfobidgeac@surveymonkey.com,belarus,89,22,93,68
374,yalonda,pamplin,19,ypamplinad@quantcast.com,china,80,64,5,49
375,anastasie,wilbor,19,awilborae@drupal.org,portugal,2,10,21,11
376,byrle,lyste,19,blysteaf@meetup.com,dominican republic,81,46,98,75
377,wat,iozefovich,24,wiozefovichag@smugmug.com,brazil,74,5,55,44
378,elisha,lambrook,25,elambrookah@house.gov,indonesia,44,75,29,49
379,modestine,johnys,25,mjohnysai@360.cn,china,42,31,49,40
380,gwennie,hischke,18,ghischkeaj@bigcartel.com,philippines,94,83,17,64
381,herve,rubinchik,23,hrubinchikak@hc360.com,indonesia,7,85,43,45
382,tawnya,waddy,18,twaddyal@last.fm,china,98,80,50,76
383,iolanthe,noore,24,inooream@guardian.co.uk,ukraine,85,78,49,70
384,gavra,gatehouse,20,ggatehousean@earthlink.net,indonesia,48,24,34,35
385,rod,podbury,19,rpodburyao@ucoz.com,china,77,87,95,86
386,delainey,dumbleton,24,ddumbletonap@dyndns.org,south africa,58,12,47,39
387,miguel,karmel,22,mkarmelaq@mapy.cz,ecuador,48,28,36,37
388,gretta,shird,20,gshirdar@psu.edu,dominican republic,85,60,57,67
389,babara,franchioni,25,bfranchionias@weibo.com,argentina,40,16,7,21
390,norbert,boldison,22,nboldisonat@addtoany.com,russia,15,40,89,48
391,earlie,luparti,25,elupartiau@hc360.com,slovenia,12,96,100,69
392,robbie,illem,23,rillemav@discuz.net,greece,48,87,8,47
393,jemmie,neem,22,jneemaw@moonfruit.com,austria,36,78,88,67
394,maddi,o'callaghan,18,mocallaghanax@e-recht24.de,canada,15,68,93,58
395,ellary,broske,20,ebroskeay@howstuffworks.com,indonesia,93,72,40,68
396,britte,kelson,24,bkelsonaz@jiathis.com,spain,14,92,70,58
397,fenelia,ford,25,ffordb0@taobao.com,philippines,5,60,22,29
398,hailee,eskrigge,19,heskriggeb1@cbc.ca,sweden,35,14,32,27
399,anstice,juszkiewicz,19,ajuszkiewiczb2@fda.gov,peru,32,76,78,62
400,kelsey,postlewhite,24,kpostlewhiteb3@flickr.com,brazil,16,48,37,33
401,lon,kernock,25,lkernockb4@abc.net.au,poland,21,32,58,37
402,fairfax,sidden,21,fsiddenb5@paginegialle.it,china,42,61,33,45
403,andra,garnar,23,agarnarb6@hc360.com,japan,59,71,73,67
404,taffy,hessentaler,21,thessentalerb7@usatoday.com,luxembourg,43,93,66,67
405,cherri,lainton,23,claintonb8@theatlantic.com,colombia,53,67,79,66
406,costanza,januszkiewicz,19,cjanuszkiewiczb9@vkontakte.ru,morocco,63,96,18,59
407,izaak,saxton,21,isaxtonba@dell.com,china,43,30,59,44
408,gerick,baumadier,23,gbaumadierbb@miitbeian.gov.cn,china,42,61,97,66
409,anitra,poad,19,apoadbc@arstechnica.com,madagascar,50,71,8,43
410,teddi,furmenger,20,tfurmengerbd@eventbrite.com,indonesia,71,49,89,69
411,jacintha,rosenkrantz,24,jrosenkrantzbe@dmoz.org,china,64,2,54,40
412,beulah,gruszecki,18,bgruszeckibf@blogtalkradio.com,china,96,23,35,51
413,donnie,gilstin,20,dgilstinbg@tinyurl.com,guatemala,50,14,67,43
414,arabella,scoyne,23,ascoynebh@networkadvertising.org,china,47,1,17,21
415,lem,clelle,25,lclellebi@mail.ru,slovenia,90,27,92,69
416,shari,ratnege,18,sratnegebj@seesaa.net,slovenia,22,76,61,53
417,michail,stonhard,21,mstonhardbk@freewebs.com,united states,17,16,0,11
418,modesty,berriman,23,mberrimanbl@loc.gov,china,52,8,72,44
419,sondra,zorzini,25,szorzinibm@networkadvertising.org,france,57,38,28,41
420,matt,braunfeld,24,mbraunfeldbn@cocolog-nifty.com,venezuela,61,69,28,52
421,reese,soame,20,rsoamebo@com.com,germany,86,0,28,38
422,chevy,sidey,22,csideybp@columbia.edu,senegal,38,81,85,68
423,monti,mountney,19,mmountneybq@upenn.edu,colombia,12,5,19,12
424,pen,lemmers,19,plemmersbr@disqus.com,china,78,65,24,55
425,demetris,maillard,21,dmaillardbs@patch.com,australia,1,41,43,28
426,sanders,gladbeck,19,sgladbeckbt@skyrock.com,indonesia,96,44,32,57
427,adriena,kentish,21,akentishbu@goodreads.com,peru,20,11,65,32
428,mariellen,pitceathly,19,mpitceathlybv@t.co,indonesia,45,44,34,41
429,ethelind,knevet,24,eknevetbw@cbslocal.com,israel,97,94,59,83
430,mortie,sorrie,20,msorriebx@freewebs.com,argentina,91,83,3,59
431,tam,dansken,23,tdanskenby@harvard.edu,china,13,68,54,45
432,cordie,fossett,25,cfossettbz@addthis.com,poland,49,10,2,20
433,lou,tapley,24,ltapleyc0@163.com,argentina,49,20,86,51
434,annalee,bolingbroke,22,abolingbrokec1@census.gov,china,90,35,17,47
435,idell,salvatore,20,isalvatorec2@state.tx.us,united states,92,25,64,60
436,walden,widdowes,18,wwiddowesc3@php.net,philippines,22,12,84,39
437,cletus,dolan,20,cdolanc4@newyorker.com,greece,0,44,17,20
438,alma,sadat,24,asadatc5@nyu.edu,china,58,5,23,28
439,corabelle,hibling,18,chiblingc6@nifty.com,indonesia,2,76,78,52
440,vin,pettingall,18,vpettingallc7@oracle.com,china,54,88,18,53
441,dwayne,binnall,24,dbinnallc8@icio.us,russia,45,75,23,47
442,justinn,sprigg,21,jspriggc9@google.fr,japan,65,5,61,43
443,marshal,bladge,25,mbladgeca@whitehouse.gov,greece,39,10,91,46
444,christiano,haszard,23,chaszardcb@smh.com.au,indonesia,37,40,91,56
445,emalia,cockling,21,ecocklingcc@cpanel.net,poland,80,75,1,52
446,bealle,mickleborough,20,bmickleboroughcd@stanford.edu,czech republic,62,79,27,56
447,adora,kee,20,akeece@merriam-webster.com,china,85,72,19,58
448,niel,mccolgan,18,nmccolgancf@ucoz.ru,russia,56,63,3,40
449,frankie,dressel,18,fdresselcg@prlog.org,russia,24,67,57,49
450,irene,van geffen,23,ivangeffench@lulu.com,philippines,12,9,64,28
451,dorette,o'corren,19,docorrenci@smugmug.com,brazil,98,14,11,41
452,misti,venton,24,mventoncj@cafepress.com,syria,74,41,33,49
453,georgeanne,tomasutti,20,gtomasuttick@bravesites.com,finland,23,1,26,16
454,janos,blanckley,22,jblanckleycl@privacy.gov.au,kazakhstan,91,0,40,43
455,adriaens,coventon,23,acoventoncm@guardian.co.uk,russia,97,12,48,52
456,kandy,algar,23,kalgarcn@unicef.org,china,37,37,45,39
457,pansie,rattray,23,prattrayco@forbes.com,russia,56,11,12,26
458,verna,harriss,18,vharrisscp@quantcast.com,peru,41,78,18,45
459,karisa,brocks,23,kbrockscq@dot.gov,china,94,21,15,43
460,bobbye,crann,20,bcranncr@rakuten.co.jp,china,23,23,89,45
461,aubrey,beddoes,24,abeddoescs@youku.com,indonesia,13,29,85,42
462,gretchen,olohan,21,golohanct@kickstarter.com,philippines,21,6,47,24
463,quintin,foxley,23,qfoxleycu@java.com,sweden,92,76,6,58
464,dolores,sharland,19,dsharlandcv@cargocollective.com,france,55,2,93,50
465,upton,bardwell,21,ubardwellcw@weebly.com,mongolia,34,95,5,44
466,helen-elizabeth,hullbrook,22,hhullbrookcx@microsoft.com,sweden,54,41,15,36
467,drusy,sinnat,25,dsinnatcy@naver.com,vietnam,3,23,35,20
468,ezmeralda,cettell,22,ecettellcz@github.com,ireland,15,75,6,32
469,ajay,whapham,24,awhaphamd0@desdev.cn,indonesia,31,7,62,33
470,locke,yurshev,24,lyurshevd1@narod.ru,serbia,80,13,39,44
471,georgiana,hachard,21,ghachardd2@unicef.org,panama,72,91,97,86
472,darci,enderwick,22,denderwickd3@kickstarter.com,mongolia,90,98,67,85
473,jamie,ghest,20,jghestd4@va.gov,portugal,79,23,65,55
474,levi,brayford,23,lbrayfordd5@ucoz.ru,sweden,61,46,69,58
475,nataniel,tungay,20,ntungayd6@uol.com.br,poland,52,16,45,37
476,hendrik,bowling,19,hbowlingd7@ibm.com,latvia,69,20,41,43
477,alfreda,crabbe,22,acrabbed8@cbc.ca,peru,90,2,78,56
478,rozalin,alltimes,24,ralltimesd9@whitehouse.gov,guatemala,72,31,74,59
479,avrom,payne,19,apayneda@moonfruit.com,czech republic,51,99,99,83
480,kile,geare,22,kgearedb@hibu.com,malta,31,35,24,30
481,gregg,teulier,19,gteulierdc@scribd.com,colombia,57,21,23,33
482,margret,mackellar,23,mmackellardd@networkadvertising.org,chile,25,61,66,50
483,joshuah,de hooch,22,jdehoochde@opensource.org,canada,30,100,96,75
484,beret,noell,22,bnoelldf@gnu.org,united states,54,24,67,48
485,linoel,filintsev,22,lfilintsevdg@princeton.edu,russia,5,85,26,38
486,cristabel,izzett,18,cizzettdh@go.com,indonesia,90,76,7,57
487,norby,roxby,23,nroxbydi@pinterest.com,spain,29,30,67,42
488,minda,daintith,20,mdaintithdj@berkeley.edu,indonesia,12,2,22,12
489,jerrilyn,redhole,19,jredholedk@cnet.com,malaysia,81,100,68,83
490,janey,brinkman,19,jbrinkmandl@ebay.co.uk,china,80,60,37,59
491,gipsy,borzone,18,gborzonedm@prnewswire.com,china,1,51,50,34
492,christyna,bachelar,19,cbachelardn@cafepress.com,haiti,11,18,98,42
493,tomi,foot,18,tfootdo@sphinn.com,brazil,22,28,22,24
494,cozmo,rolland,20,crollanddp@seesaa.net,israel,56,12,39,35
495,goran,pizey,24,gpizeydq@ted.com,portugal,55,72,13,46
496,bard,gatheridge,21,bgatheridgedr@apple.com,sweden,32,89,38,53
497,aleda,whittier,22,awhittierds@yolasite.com,china,75,7,89,57
498,kassie,boseley,24,kboseleydt@diigo.com,portugal,70,97,66,77
499,lemmie,cudby,18,lcudbydu@mysql.com,indonesia,78,88,68,78
500,humfried,axelby,20,haxelbydv@virginia.edu,mexico,42,63,46,50
501,roth,arcase,24,rarcasedw@livejournal.com,china,23,96,92,70
502,mirelle,dutteridge,25,mdutteridgedx@meetup.com,china,48,59,8,38
503,leeann,gruszczak,24,lgruszczakdy@twitter.com,france,81,39,16,45
504,arabele,malins,23,amalinsdz@hubpages.com,china,45,58,24,42
505,erastus,lydiatt,25,elydiatte0@istockphoto.com,ukraine,44,52,17,37
506,clementine,poulden,25,cpouldene1@shutterfly.com,sweden,61,92,47,66
507,fanni,yu,21,fyue2@businesswire.com,philippines,92,52,58,67
508,conny,tidcombe,23,ctidcombee3@de.vu,indonesia,58,84,69,70
509,frans,shoute,25,fshoutee4@nyu.edu,indonesia,21,22,92,45
510,moss,boylund,19,mboylunde5@sphinn.com,bulgaria,54,96,52,67
511,syd,linscott,18,slinscotte6@cbsnews.com,russia,26,10,29,21
512,karon,mendenhall,19,kmendenhalle7@angelfire.com,honduras,55,78,44,59
513,nicky,medlen,21,nmedlene8@lycos.com,indonesia,44,31,72,49
514,gabby,widger,23,gwidgere9@bloglines.com,iran,24,59,75,52
515,jessika,cowmeadow,22,jcowmeadowea@smugmug.com,ukraine,7,64,30,33
516,constantin,frisdick,20,cfrisdickeb@ca.gov,canada,71,2,69,47
517,forester,wooles,21,fwoolesec@mozilla.org,venezuela,60,25,39,41
518,grantham,garrould,25,ggarroulded@g.co,philippines,12,79,4,31
519,carina,jarvie,25,cjarvieee@cnet.com,micronesia,53,100,36,63
520,dyna,margrett,18,dmargrettef@freewebs.com,brazil,55,46,86,62
521,murdoch,piesing,24,mpiesingeg@uol.com.br,ukraine,50,98,7,51
522,camile,beldom,24,cbeldomeh@deliciousdays.com,russia,84,75,74,77
523,boyce,spandley,25,bspandleyei@phoca.cz,south africa,32,99,7,46
524,natty,tole,25,ntoleej@diigo.com,china,57,16,35,36
525,nelie,kordova,20,nkordovaek@ucsd.edu,peru,87,45,52,61
526,brucie,peddie,19,bpeddieel@technorati.com,dominican republic,42,74,63,59
527,bearnard,telford,18,btelfordem@soundcloud.com,russia,24,49,94,55
528,mariam,braybrook,19,mbraybrooken@amazon.com,china,17,40,69,42
529,blisse,ventum,21,bventumeo@clickbank.net,china,85,52,43,60
530,arvy,mcgirr,18,amcgirrep@hatena.ne.jp,denmark,73,24,55,50
531,garnette,st leger,25,gstlegereq@furl.net,china,78,98,88,88
532,heriberto,garr,23,hgarrer@altervista.org,indonesia,38,29,62,43
533,jobey,pilipets,20,jpilipetses@intel.com,russia,3,87,47,45
534,scotti,cuttles,18,scuttleset@google.co.jp,china,30,36,43,36
535,junette,lulham,23,jlulhameu@nbcnews.com,nicaragua,52,5,43,33
536,carny,letford,20,cletfordev@canalblog.com,brazil,28,31,65,41
537,rori,sparry,20,rsparryew@illinois.edu,china,59,58,91,69
538,donny,duggan,18,ddugganex@yahoo.com,indonesia,5,90,52,49
539,thea,hegel,21,thegeley@is.gd,vietnam,29,90,29,49
540,jackelyn,lovejoy,20,jlovejoyez@irs.gov,united states,18,11,83,37
541,brice,kellett,21,bkellettf0@clickbank.net,china,36,15,20,23
542,pebrook,keyse,22,pkeysef1@vistaprint.com,china,37,16,99,50
543,gabie,lavington,23,glavingtonf2@webmd.com,cameroon,74,47,25,48
544,grayce,boshere,25,gbosheref3@desdev.cn,china,60,98,37,65
545,jarrad,kerwin,20,jkerwinf4@amazonaws.com,macedonia,61,59,39,53
546,jock,richford,21,jrichfordf5@nifty.com,indonesia,27,26,2,18
547,estrella,molfino,21,emolfinof6@jalbum.net,france,89,84,39,70
548,tanney,bunkle,23,tbunklef7@flickr.com,greece,22,83,85,63
549,jody,hartas,19,jhartasf8@woothemes.com,armenia,89,39,92,73
550,archer,vinker,22,avinkerf9@ucla.edu,china,46,94,84,74
551,northrup,bonellie,19,nbonelliefa@google.de,slovenia,0,98,51,49
552,dinnie,camp,22,dcampfb@imdb.com,portugal,80,51,13,48
553,verne,scraney,20,vscraneyfc@yahoo.com,china,59,79,51,63
554,carlen,cardon,25,ccardonfd@creativecommons.org,nigeria,22,59,63,48
555,marlow,o'rudden,20,moruddenfe@reference.com,portugal,23,86,34,47
556,ingamar,creedland,18,icreedlandff@unicef.org,china,36,91,37,54
557,brockie,gleaves,23,bgleavesfg@thetimes.co.uk,canada,84,79,84,82
558,raphaela,hing,18,rhingfh@clickbank.net,mongolia,71,72,86,76
559,kristine,ell,24,kellfi@independent.co.uk,brazil,99,67,27,64
560,garrard,lidell,23,glidellfj@bigcartel.com,china,3,49,49,33
561,dalt,innot,19,dinnotfk@statcounter.com,brazil,91,21,6,39
562,wain,borleace,18,wborleacefl@de.vu,philippines,72,44,38,51
563,gery,blucher,21,gblucherfm@whitehouse.gov,indonesia,21,51,42,38
564,phaidra,drynan,18,pdrynanfn@seesaa.net,ukraine,72,21,93,62
565,pietra,pontefract,23,ppontefractfo@1und1.de,jordan,22,51,65,46
566,tymon,gillebert,19,tgillebertfp@geocities.jp,japan,4,81,81,55
567,augustina,biasioli,20,abiasiolifq@huffingtonpost.com,russia,35,5,14,18
568,aubrey,parmby,23,aparmbyfr@infoseek.co.jp,france,27,87,16,43
569,cora,sedwick,24,csedwickfs@reference.com,indonesia,13,53,35,33
570,clarisse,ledes,24,cledesft@samsung.com,indonesia,93,95,29,72
571,palm,marflitt,19,pmarflittfu@amazon.com,france,28,96,22,48
572,marguerite,mackeague,21,mmackeaguefv@google.it,ukraine,17,98,34,49
573,mady,nockells,20,mnockellsfw@jugem.jp,philippines,68,95,82,81
574,lynnet,fayerman,25,lfayermanfx@epa.gov,china,5,62,86,51
575,bary,renahan,23,brenahanfy@weibo.com,japan,96,92,1,63
576,bailey,deeney,20,bdeeneyfz@netvibes.com,china,76,89,96,87
577,garik,macgaughie,23,gmacgaughieg0@aboutads.info,cameroon,97,71,15,61
578,jeannie,crowch,22,jcrowchg1@tripadvisor.com,nigeria,18,3,45,22
579,codi,kleinstub,25,ckleinstubg2@vinaora.com,kuwait,23,28,26,25
580,ulrich,blake,21,ublakeg3@edublogs.org,central african republic,16,30,50,32
581,jamaal,cowely,22,jcowelyg4@issuu.com,portugal,94,87,64,81
582,shelby,ceyssen,24,sceysseng5@statcounter.com,bosnia and herzegovina,49,1,11,20
583,felike,devoy,20,fdevoyg6@seesaa.net,mexico,22,93,100,71
584,letta,ginman,20,lginmang7@patch.com,china,97,66,75,79
585,valma,pulbrook,18,vpulbrookg8@tripadvisor.com,indonesia,94,80,57,77
586,faye,ramstead,24,framsteadg9@jugem.jp,armenia,58,58,73,63
587,ebenezer,philipeaux,19,ephilipeauxga@senate.gov,brazil,12,12,97,40
588,sibel,kettlestring,24,skettlestringgb@tiny.cc,kuwait,70,85,10,55
589,beauregard,halleday,19,bhalledaygc@webnode.com,russia,1,61,25,29
590,jackie,van halen,20,jvanhalengd@reverbnation.com,united states,29,38,20,29
591,jacquenetta,cristofalo,24,jcristofaloge@adobe.com,argentina,43,95,63,67
592,raffaello,scatcher,22,rscatchergf@soup.io,united states,81,28,18,42
593,angela,bernade,22,abernadegg@nyu.edu,indonesia,61,24,69,51
594,hendrick,gulliver,24,hgullivergh@telegraph.co.uk,czech republic,81,62,45,62
595,connor,bohman,21,cbohmangi@businessinsider.com,china,68,28,11,35
596,corabelle,savine,24,csavinegj@pinterest.com,japan,7,96,40,47
597,kylie,croster,20,kcrostergk@unesco.org,argentina,47,93,94,78
598,lelah,wickrath,25,lwickrathgl@newsvine.com,indonesia,51,18,91,53
599,sheridan,merredy,21,smerredygm@springer.com,china,84,6,19,36
600,brittne,runge,18,brungegn@rambler.ru,brazil,100,9,99,69
601,egor,roddy,21,eroddygo@domainmarket.com,colombia,96,51,20,55
602,domeniga,fransson,23,dfranssongp@rambler.ru,poland,32,14,72,39
603,francine,berger,23,fbergergq@nymag.com,japan,78,92,72,80
604,cecil,sweeten,19,csweetengr@sitemeter.com,russia,39,79,87,68
605,klara,o'crigane,25,kocriganegs@tmall.com,croatia,78,97,77,84
606,percival,andreacci,25,pandreaccigt@usa.gov,philippines,55,47,86,62
607,elset,puig,23,epuiggu@blogger.com,argentina,48,18,46,37
608,silvio,castagne,19,scastagnegv@unicef.org,brazil,65,55,44,54
609,aila,acton,22,aactongw@godaddy.com,sweden,19,56,82,52
610,brannon,klaas,19,bklaasgx@google.co.jp,france,56,18,96,56
611,margarete,ladbury,25,mladburygy@samsung.com,iran,15,50,18,27
612,timoteo,briston,20,tbristongz@issuu.com,russia,73,19,74,55
613,nappie,mcgarvey,20,nmcgarveyh0@hugedomains.com,indonesia,80,17,97,64
614,antoni,fleeman,22,afleemanh1@who.int,brazil,1,20,100,40
615,nap,rainsden,20,nrainsdenh2@desdev.cn,russia,82,25,92,66
616,athene,mclennan,19,amclennanh3@techcrunch.com,indonesia,82,10,64,52
617,alec,advani,23,aadvanih4@cyberchimps.com,canada,42,34,29,35
618,averyl,dale,22,adaleh5@ning.com,france,54,43,55,50
619,james,nadin,25,jnadinh6@addthis.com,indonesia,54,76,30,53
620,kirbee,dunkerly,23,kdunkerlyh7@rakuten.co.jp,china,3,5,36,14
621,lia,rotter,20,lrotterh8@cafepress.com,macedonia,34,18,47,33
622,norma,fawbert,22,nfawberth9@irs.gov,guam,9,29,57,31
623,warden,dreier,22,wdreierha@dedecms.com,portugal,66,1,71,46
624,mignonne,surr,21,msurrhb@infoseek.co.jp,poland,19,94,93,68
625,tiebout,garret,18,tgarrethc@fc2.com,china,20,52,83,51
626,daffi,ollet,22,dollethd@infoseek.co.jp,botswana,23,49,61,44
627,roselia,burless,25,rburlesshe@rediff.com,nigeria,26,57,18,33
628,leland,o'mahoney,18,lomahoneyhf@xrea.com,yemen,54,58,29,47
629,julian,sydes,20,jsydeshg@ezinearticles.com,brazil,69,58,21,49
630,bathsheba,hemphrey,19,bhemphreyhh@kickstarter.com,china,68,70,100,79
631,hilton,zorzetti,18,hzorzettihi@nymag.com,greece,14,37,50,33
632,marius,grieswood,25,mgrieswoodhj@biblegateway.com,china,57,85,49,63
633,sarette,raft,19,srafthk@wikimedia.org,russia,11,15,25,17
634,marylee,tupling,19,mtuplinghl@mashable.com,indonesia,80,26,97,67
635,ailee,stillert,24,astillerthm@house.gov,poland,56,49,46,50
636,mara,starbuck,25,mstarbuckhn@hostgator.com,china,37,25,58,40
637,konstanze,downe,22,kdowneho@phoca.cz,philippines,6,20,91,39
638,lionello,steere,20,lsteerehp@webeden.co.uk,france,88,30,70,62
639,ryun,abramamovh,20,rabramamovhhq@angelfire.com,brazil,87,15,7,36
640,pierson,spieck,20,pspieckhr@w3.org,russia,84,42,80,68
641,julina,klimochkin,19,jklimochkinhs@nps.gov,china,82,10,81,57
642,roscoe,whittam,25,rwhittamht@hhs.gov,china,51,30,3,28
643,devlen,shoemark,18,dshoemarkhu@cbc.ca,canada,21,38,8,22
644,ransom,enrdigo,23,renrdigohv@unc.edu,latvia,38,87,63,62
645,krystle,fursland,21,kfurslandhw@hibu.com,indonesia,20,81,21,40
646,allyce,coultas,23,acoultashx@pcworld.com,macedonia,33,93,44,56
647,isak,kissick,18,ikissickhy@icio.us,south korea,30,29,98,52
648,linzy,mcelwee,21,lmcelweehz@mapquest.com,china,95,53,54,67
649,mead,andras,20,mandrasi0@independent.co.uk,malta,0,45,21,22
650,ivett,balas,23,ibalasi1@bloomberg.com,comoros,68,72,43,61
651,khalil,roskruge,21,kroskrugei2@java.com,portugal,34,33,96,54
652,tommie,marten,25,tmarteni3@uiuc.edu,russia,11,47,100,52
653,denver,weyman,18,dweymani4@independent.co.uk,china,32,49,7,29
654,ninon,calcutt,19,ncalcutti5@4shared.com,brazil,26,35,89,50
655,hope,ballay,19,hballayi6@xinhuanet.com,philippines,97,6,31,44
656,reggi,korpal,19,rkorpali7@eepurl.com,czech republic,45,64,0,36
657,alis,kay,19,akayi8@ocn.ne.jp,philippines,24,48,23,31
658,steffen,bater,20,sbateri9@cdc.gov,new zealand,62,8,85,51
659,thorpe,cunniff,23,tcunniffia@printfriendly.com,egypt,81,8,45,44
660,natka,mccuish,21,nmccuishib@woothemes.com,china,36,56,4,32
661,margo,mendez,25,mmendezic@w3.org,finland,90,28,53,57
662,elinor,lauritzen,24,elauritzenid@flavors.me,united states,1,2,93,32
663,aurlie,fridaye,24,afridayeie@sciencedaily.com,china,51,85,84,73
664,duke,petrenko,21,dpetrenkoif@google.co.jp,honduras,15,97,65,59
665,rudyard,scorey,23,rscoreyig@desdev.cn,argentina,25,1,79,35
666,candice,shaul,23,cshaulih@cnn.com,senegal,60,13,31,34
667,nigel,moralis,25,nmoralisii@earthlink.net,united states,97,68,45,70
668,ellie,menichillo,19,emenichilloij@a8.net,ivory coast,15,76,68,53
669,trixi,bailiss,24,tbailissik@illinois.edu,sweden,87,12,87,62
670,jessie,radden,21,jraddenil@youtu.be,china,3,31,36,23
671,dara,cornilli,20,dcornilliim@blogtalkradio.com,ukraine,67,86,21,58
672,christabella,fero,22,cferoin@ezinearticles.com,china,40,73,27,46
673,arlie,hamshar,25,ahamshario@spiegel.de,china,78,94,0,57
674,stephine,leonida,18,sleonidaip@mtv.com,russia,99,19,1,39
675,gayle,laffranconi,18,glaffranconiiq@yahoo.com,czech republic,82,60,42,61
676,merrie,wickwar,23,mwickwarir@lycos.com,cuba,58,87,11,52
677,orin,foux,20,ofouxis@jiathis.com,peru,53,39,66,52
678,ray,couvert,24,rcouvertit@tinypic.com,czech republic,56,91,48,65
679,reginald,orpwood,18,rorpwoodiu@cdbaby.com,colombia,90,48,62,66
680,abbott,warret,18,awarretiv@yahoo.co.jp,indonesia,47,58,68,57
681,denna,scorrer,19,dscorreriw@uiuc.edu,norway,17,72,30,39
682,madonna,lydster,24,mlydsterix@who.int,china,65,43,13,40
683,wake,meah,25,wmeahiy@wikimedia.org,czech republic,39,34,10,27
684,kris,parysowna,18,kparysownaiz@diigo.com,nigeria,9,42,36,29
685,zoe,rosendale,24,zrosendalej0@goo.ne.jp,china,66,71,73,70
686,roshelle,beggini,19,rbegginij1@ox.ac.uk,philippines,70,99,56,75
687,andriana,o'kieran,25,aokieranj2@arstechnica.com,china,4,35,42,27
688,tallulah,flippini,25,tflippinij3@aboutads.info,malaysia,30,39,91,53
689,elspeth,crawley,19,ecrawleyj4@uiuc.edu,indonesia,9,25,30,21
690,gina,ponter,20,gponterj5@fema.gov,indonesia,68,12,1,27
691,freeman,mcdool,20,fmcdoolj6@linkedin.com,china,38,93,36,55
692,clementia,baudouin,20,cbaudouinj7@washingtonpost.com,ukraine,85,92,22,66
693,charmine,mckillop,22,cmckillopj8@theglobeandmail.com,democratic republic of the congo,97,68,18,61
694,doris,gietz,22,dgietzj9@drupal.org,peru,69,87,36,64
695,warde,assaf,21,wassafja@marriott.com,ivory coast,36,100,4,46
696,spencer,klos,20,sklosjb@admin.ch,sweden,88,78,1,55
697,dody,odom,22,dodomjc@tmall.com,philippines,45,66,30,47
698,elinor,billington,18,ebillingtonjd@google.com,philippines,64,4,72,46
699,devan,barwell,25,dbarwellje@wsj.com,china,82,99,84,88
700,antoni,cobelli,22,acobellijf@ifeng.com,tanzania,51,43,32,42
701,morganica,ferry,24,mferryjg@deviantart.com,nigeria,13,46,2,20
702,vaclav,dunston,24,vdunstonjh@zimbio.com,greece,66,88,92,82
703,ginelle,yackiminie,18,gyackiminieji@shinystat.com,greece,72,61,98,77
704,kinnie,mewrcik,18,kmewrcikjj@moonfruit.com,israel,17,8,2,9
705,pierrette,pagon,18,ppagonjk@ucla.edu,china,90,33,64,62
706,yuri,argrave,23,yargravejl@cargocollective.com,ecuador,96,38,65,66
707,shirleen,dorset,22,sdorsetjm@sciencedaily.com,bosnia and herzegovina,47,72,46,55
708,hyacinthe,demonge,21,hdemongejn@clickbank.net,china,62,4,8,24
709,mirella,macgill,23,mmacgilljo@unblog.fr,morocco,58,25,85,56
710,lissa,challenor,25,lchallenorjp@artisteer.com,philippines,68,4,14,28
711,tallie,bencher,21,tbencherjq@cpanel.net,philippines,29,9,85,41
712,shandeigh,dougal,25,sdougaljr@google.co.jp,philippines,10,25,92,42
713,riannon,mortel,23,rmorteljs@opera.com,lithuania,85,91,58,78
714,kaspar,masey,24,kmaseyjt@blog.com,philippines,11,24,95,43
715,blanch,gandar,18,bgandarju@nymag.com,netherlands,9,43,29,27
716,zebadiah,chilcotte,21,zchilcottejv@jiathis.com,china,8,92,39,46
717,dreddy,stowte,20,dstowtejw@bluehost.com,united states,89,54,20,54
718,daria,meakes,23,dmeakesjx@skype.com,indonesia,57,2,72,43
719,arnoldo,gingles,23,aginglesjy@baidu.com,malaysia,78,63,25,55
720,katrinka,castanho,19,kcastanhojz@altervista.org,south africa,6,68,93,55
721,monte,jeanel,25,mjeanelk0@bloglovin.com,russia,83,44,55,60
722,fulvia,lyons,19,flyonsk1@apache.org,zimbabwe,16,69,84,56
723,joannes,iacomini,24,jiacominik2@cdbaby.com,mongolia,56,80,74,70
724,brocky,macmorland,20,bmacmorlandk3@huffingtonpost.com,azerbaijan,53,80,42,58
725,isidora,garrattley,18,igarrattleyk4@exblog.jp,canada,21,81,92,64
726,micky,benkin,18,mbenkink5@weebly.com,france,69,27,96,64
727,wenonah,carp,22,wcarpk6@twitpic.com,dominican republic,90,85,61,78
728,brandy,halle,25,bhallek7@economist.com,thailand,53,87,23,54
729,torin,woodfield,20,twoodfieldk8@alexa.com,portugal,51,75,76,67
730,minnnie,bail,25,mbailk9@example.com,china,93,21,56,56
731,wakefield,isaac,19,wisaacka@weebly.com,libya,54,83,81,72
732,langsdon,curro,18,lcurrokb@engadget.com,china,6,82,40,42
733,vannie,whatsize,18,vwhatsizekc@ucoz.ru,united states,15,35,86,45
734,jeremie,dible,25,jdiblekd@networksolutions.com,brazil,79,18,64,53
