student_id,first_name,last_name,age,email,country,grade_math,grade_science,grade_english,Final_score,age_scaled,grade_math_scaled,grade_science_scaled,grade_english_scaled,Final_score_scaled,country_code
155,Gray,Woolveridge,25,gwoolveridge4a@newsvine.com,Philippines,78,94,34,68,1.5227728570171957,0.9684176959867593,1.5630938846604794,-0.5566623776910419,1.1111179837289862,85
156,Jobie,de Guerre,22,jdeguerre4b@github.com,China,26,1,9,12,0.20397419331870006,-0.8337409910300781,-1.6202572874280914,-1.3932957456287625,-2.223605586066996,19
157,Augustine,Roberds,22,aroberds4c@archive.org,Poland,20,95,77,64,0.20397419331870006,-1.0416823779935593,1.5973234671560554,0.8823470151618378,0.8729234430292732,86
158,Daile,Stork,21,dstork4d@goo.gl,Peru,94,32,85,70,-0.23562536124746516,1.5229280612227094,-0.5591402300652345,1.1500696929019083,1.2302152540788427,84
159,Guillermo,Laurance,21,glaurance4e@ovh.net,Albania,13,5,48,22,-0.23562536124746516,-1.2842806627842875,-1.4833389574457874,-0.08814769164591826,-1.6281192343177133,1
160,Ceciley,Egle,19,cegle4f@slate.com,Peru,5,88,47,46,-1.1148244703797956,-1.5615358454022625,1.3577163896870232,-0.12161302636342709,-0.19895199011943535,84
161,Anselm,Pakeman,18,apakeman4g@mail.ru,China,6,40,56,34,-1.5544240249459609,-1.5268789475750155,-0.28530357010062624,0.17957498609415237,-0.9135356122185744,19
162,Kennett,Shovell,23,kshovell4h@phpbb.com,Indonesia,31,54,83,56,0.6435737478848653,-0.6604565018938438,0.19391058483743817,1.0831390234668907,0.3965343616298472,44
163,Kermie,Mabon,24,kmabon4i@unblog.fr,China,50,43,93,62,1.0831733024510304,-0.0019754431761531467,-0.18261482261389816,1.417792370641979,0.7538261726794167,19
164,Sebastien,Gaylord,23,sgaylord4j@squarespace.com,Reunion,78,41,10,43,0.6435737478848653,0.9684176959867593,-0.25107398760505023,-1.3598304109112538,-0.3775978956442201,89
165,Laird,Lumby,25,llumby4k@sfgate.com,Guatemala,91,33,83,69,1.5227728570171957,1.4189573677409686,-0.5249106475696584,1.0831390234668907,1.1706666189039143,41
166,Giustina,Tagg,23,gtagg4l@sina.com.cn,Portugal,34,13,38,28,0.6435737478848653,-0.5564858084121032,-1.209502297481179,-0.42280103882100656,-1.2708274232681438,87
167,Horatius,Oscroft,25,hoscroft4m@ycombinator.com,China,88,89,14,63,1.5227728570171957,1.314986674259228,1.3919459721825993,-1.2259690720412184,0.8133748078543449,19
168,Belvia,Baraja,25,bbaraja4n@unblog.fr,Indonesia,54,56,0,36,1.5227728570171957,0.13665214813283436,0.26236974982859024,-1.694483758086342,-0.7944383418687179,44
169,Poul,Farraway,21,pfarraway4o@sciencedaily.com,Czech Republic,83,41,76,66,-0.23562536124746516,1.1417021851229936,-0.25107398760505023,0.8488816804443289,0.9920207133791297,26
170,Montgomery,Whisby,25,mwhisby4p@ifeng.com,Brazil,73,41,65,59,1.5227728570171957,0.7951332068505249,-0.25107398760505023,0.4807629985517318,0.5751802671546319,12
171,Woody,Croker,24,wcroker4q@rakuten.co.jp,Argentina,19,2,90,37,1.0831733024510304,-1.0763392758208061,-1.5860277049325153,1.3173963664894526,-0.7348897066937896,2
172,Cassie,Dawber,23,cdawber4r@timesonline.co.uk,Poland,8,43,47,32,0.6435737478848653,-1.457565151920522,-0.18261482261389816,-0.12161302636342709,-1.0326328825684308,86
173,Claresta,Casterton,24,ccasterton4s@sciencedirect.com,Panama,30,48,40,39,1.0831733024510304,-0.6951133997210907,-0.011466910136018,-0.35587036938598887,-0.6157924363439331,82
174,Velvet,Barlass,19,vbarlass4t@marriott.com,China,24,25,20,23,-1.1148244703797956,-0.9030547866845718,-0.7987473075342667,-1.0251770637361655,-1.5685705991427852,19
175,Moyra,Foulkes,24,mfoulkes4u@wunderground.com,Iraq,55,45,14,38,1.0831733024510304,0.17130904596008123,-0.11415565762274608,-1.2259690720412184,-0.6753410715188614,46
176,Roxi,Milham,23,rmilham4v@ox.ac.uk,Portugal,68,28,20,38,0.6435737478848653,0.6218487177142906,-0.6960585600475386,-1.0251770637361655,-0.6753410715188614,87
177,Nady,Oats,18,noats4w@wired.com,Poland,15,30,81,42,-1.5544240249459609,-1.2149668671297937,-0.6275993950563865,1.0162083540318732,-0.43714653081914834,86
178,Carline,Timbrell,25,ctimbrell4x@parallels.com,Indonesia,77,69,96,80,1.5227728570171957,0.9337607981595124,0.7073543222710786,1.5181883747945055,1.8257016058281252,44
179,Burke,Aire,21,baire4y@businessweek.com,Brazil,31,31,14,25,-0.23562536124746516,-0.6604565018938438,-0.5933698125608106,-1.2259690720412184,-1.4494733287929287,12
180,Fanchon,Leonarde,24,fleonarde4z@123-reg.co.uk,China,56,75,24,51,1.0831733024510304,0.2059659437873281,0.9127318172445348,-0.8913157248661301,0.0987911857552059,19
181,Spense,Offer,25,soffer50@army.mil,Indonesia,89,35,33,52,1.5227728570171957,1.349643572086475,-0.4564514825785064,-0.5901277124085507,0.15833982093013416,44
182,Vaclav,Danat,19,vdanat51@senate.gov,Sri Lanka,44,64,79,62,-1.1148244703797956,-0.20991683013963439,0.5362064097931984,0.9492776845968554,0.7538261726794167,99
183,Terence,Rooson,20,trooson52@businessinsider.com,Vietnam,86,91,99,92,-0.6752249158136304,1.2456728786047344,1.4604051371737514,1.618584378947032,2.540285227927264,114
184,Gayel,Bilney,21,gbilney53@foxnews.com,United States,6,35,16,19,-0.23562536124746516,-1.5268789475750155,-0.4564514825785064,-1.1590384026062008,-1.8067651398424982,111
185,Amandie,Pittson,19,apittson54@zdnet.com,Peru,41,87,14,47,-1.1148244703797956,-0.313887523621375,1.3234868071914472,-1.2259690720412184,-0.1394033549445071,84
186,Sher,Copestake,20,scopestake55@live.com,Nigeria,30,22,7,19,-0.6752249158136304,-0.6951133997210907,-0.9014360550209948,-1.4602264150637803,-1.8067651398424982,78
187,Loreen,Flux,20,lflux56@marketwatch.com,China,82,75,72,76,-0.6752249158136304,1.1070452872957468,0.9127318172445348,0.7150203415742936,1.5875070651284122,19
188,Harwilll,MattiCCI,19,hmatticci57@parallels.com,Japan,98,87,26,70,-1.1148244703797956,1.6615556525316968,1.3234868071914472,-0.8243850554311125,1.2302152540788427,50
189,Berthe,Rasell,22,brasell58@tinyurl.com,China,65,44,66,58,0.20397419331870006,0.5178780242325499,-0.14838524011832213,0.5142283332692407,0.5156316319797036,19
190,Lauritz,Proby,21,lproby59@google.ru,Togo,5,51,24,26,-0.23562536124746516,-1.5615358454022625,0.09122183735071009,-0.8913157248661301,-1.3899246936180003,107
191,Isidro,Sprigg,19,isprigg5a@tripod.com,France,39,51,41,43,-1.1148244703797956,-0.38320131927586876,0.09122183735071009,-0.3224050346684801,-0.3775978956442201,36
192,Normie,Petegree,21,npetegree5b@engadget.com,Brazil,82,37,14,44,-0.23562536124746516,1.1070452872957468,-0.38799231758735436,-1.2259690720412184,-0.31804926046929183,12
193,Poppy,Cornell,23,pcornell5c@foxnews.com,Israel,23,54,75,50,0.6435737478848653,-0.9377116845118187,0.19391058483743817,0.8154163457268201,0.03924255058027765,48
194,Mendel,Stolz,24,mstolz5d@smh.com.au,South Africa,37,39,36,37,1.0831733024510304,-0.4525151149303625,-0.3195331525962023,-0.4897317082560242,-0.7348897066937896,96
195,Abbe,Craig,21,acraig5e@goo.gl,Croatia,27,52,96,58,-0.23562536124746516,-0.7990840932028312,0.12545141984628613,1.5181883747945055,0.5156316319797036,23
196,Foster,Dunrige,18,fdunrige5f@telegraph.co.uk,Belarus,35,28,21,28,-1.5544240249459609,-0.5218289105848563,-0.6960585600475386,-0.9917117290186567,-1.2708274232681438,8
197,Fredericka,Quarles,19,fquarles5g@dmoz.org,Poland,2,88,70,53,-1.1148244703797956,-1.6655065388840031,1.3577163896870232,0.6480896721392759,0.2178884561050624,86
198,Tanya,Guyer,18,tguyer5h@oakley.com,Poland,45,24,45,38,-1.5544240249459609,-0.1752599323123875,-0.8329768900298428,-0.18854369579844474,-0.6753410715188614,86
199,Amata,Funnell,21,afunnell5i@posterous.com,Indonesia,82,2,80,54,-0.23562536124746516,1.1070452872957468,-1.5860277049325153,0.9827430193143643,0.27743709127999067,44
200,Hillery,Nowlan,23,hnowlan5j@altervista.org,Argentina,22,83,60,55,0.6435737478848653,-0.9723685823390656,1.1865684772091432,0.31343632496418766,0.3369857264549189,2
201,Dannel,Sallery,18,dsallery5k@wordpress.org,Indonesia,17,2,21,13,-1.5544240249459609,-1.1456530714753,-1.5860277049325153,-0.9917117290186567,-2.1640569508920677,44
202,Tarrah,Jerzycowski,23,tjerzycowski5l@nydailynews.com,Chad,66,26,61,51,0.6435737478848653,0.5525349220597968,-0.7645177250386906,0.3469016596816965,0.0987911857552059,17
203,Quinn,Mellon,25,qmellon5m@issuu.com,China,56,4,8,22,1.5227728570171957,0.2059659437873281,-1.5175685399413634,-1.4267610803462714,-1.6281192343177133,19
204,Conny,Ducker,19,cducker5n@state.tx.us,Ireland,95,21,29,48,-1.1148244703797956,1.5575849590499562,-0.9356656375165708,-0.723989051278586,-0.07985471976957885,47
205,Yovonnda,Gillebride,18,ygillebride5o@microsoft.com,China,62,51,97,70,-1.5544240249459609,0.4139073307508093,0.09122183735071009,1.5516537095120144,1.2302152540788427,19
206,Ina,Liles,23,ililes5p@1und1.de,Swaziland,17,21,75,37,0.6435737478848653,-1.1456530714753,-0.9356656375165708,0.8154163457268201,-0.7348897066937896,100
207,Brandon,Arden,25,barden5q@berkeley.edu,Iran,24,94,96,71,1.5227728570171957,-0.9030547866845718,1.5630938846604794,1.5181883747945055,1.2897638892537708,45
208,Guthry,Twinterman,25,gtwinterman5r@gravatar.com,Niger,74,6,44,41,1.5227728570171957,0.8297901046777718,-1.4491093749502113,-0.22200903051595358,-0.4966951659940766,77
209,Alaric,Wasling,25,awasling5s@diigo.com,Portugal,34,31,17,27,1.5227728570171957,-0.5564858084121032,-0.5933698125608106,-1.125573067888692,-1.3303760584430722,87
210,Gerardo,Laugherane,23,glaugherane5t@moonfruit.com,Brazil,8,14,44,22,0.6435737478848653,-1.457565151920522,-1.175272714985603,-0.22200903051595358,-1.6281192343177133,12
211,Editha,Abercrombie,25,eabercrombie5u@woothemes.com,Indonesia,73,34,7,38,1.5227728570171957,0.7951332068505249,-0.49068106507408243,-1.4602264150637803,-0.6753410715188614,44
212,Jerrie,Queyeiro,19,jqueyeiro5v@aol.com,Indonesia,23,70,19,37,-1.1148244703797956,-0.9377116845118187,0.7415839047666547,-1.0586423984536744,-0.7348897066937896,44
213,Toiboid,Menary,20,tmenary5w@paginegialle.it,Russia,50,91,69,70,-0.6752249158136304,-0.0019754431761531467,1.4604051371737514,0.6146243374217671,1.2302152540788427,90
214,Therese,Aloshechkin,19,taloshechkin5x@myspace.com,Ukraine,6,92,61,53,-1.1148244703797956,-1.5268789475750155,1.4946347196693273,0.3469016596816965,0.2178884561050624,109
215,Sanson,Bilbrooke,22,sbilbrooke5y@icq.com,China,73,33,52,52,0.20397419331870006,0.7951332068505249,-0.5249106475696584,0.04571364722411705,0.15833982093013416,19
216,Isobel,Shadrack,20,ishadrack5z@google.co.uk,Brazil,72,15,21,36,-0.6752249158136304,0.7604763090232781,-1.141043132490027,-0.9917117290186567,-0.7944383418687179,12
217,Cassandry,Lauridsen,19,clauridsen60@i2i.jp,Indonesia,17,12,66,31,-1.1148244703797956,-1.1456530714753,-1.2437318799767552,0.5142283332692407,-1.0921815177433591,44
218,Ed,Doree,24,edoree61@theatlantic.com,Poland,29,23,20,24,1.0831733024510304,-0.7297702975483374,-0.8672064725254187,-1.0251770637361655,-1.5090219639678568,86
219,Farrah,Fryman,23,ffryman62@utexas.edu,Canada,47,73,82,67,0.6435737478848653,-0.10594613665789376,0.8442726522533828,1.0496736887493818,1.0515693485540578,15
220,Mattie,Kitney,24,mkitney63@examiner.com,China,51,84,64,66,1.0831733024510304,0.032681454651093726,1.220798059704719,0.447297663834223,0.9920207133791297,19
221,Joete,Ousbie,19,jousbie64@hubpages.com,Poland,41,32,29,34,-1.1148244703797956,-0.313887523621375,-0.5591402300652345,-0.723989051278586,-0.9135356122185744,86
222,Tobe,Baxstair,20,tbaxstair65@cnbc.com,China,98,61,46,68,-0.6752249158136304,1.6615556525316968,0.4335176623064704,-0.15507836108093592,1.1111179837289862,19
223,Winthrop,Simukov,20,wsimukov66@soundcloud.com,Russia,47,38,100,61,-0.6752249158136304,-0.10594613665789376,-0.3537627350917783,1.652049713664541,0.6942775375044884,90
224,Dulsea,Blay,22,dblay67@noaa.gov,Poland,17,6,6,9,0.20397419331870006,-1.1456530714753,-1.4491093749502113,-1.493691749781289,-2.4022514915917808,86
225,Nickie,Smyth,22,nsmyth68@mapy.cz,China,93,56,78,75,0.20397419331870006,1.4882711633954624,0.26236974982859024,0.9158123498793466,1.5279584299534839,19
226,Broddy,Udell,21,budell69@google.ru,China,47,48,93,62,-0.23562536124746516,-0.10594613665789376,-0.011466910136018,1.417792370641979,0.7538261726794167,19
227,Kelsy,Davidavidovics,18,kdavidavidovics6a@google.pl,Indonesia,65,52,72,63,-1.5544240249459609,0.5178780242325499,0.12545141984628613,0.7150203415742936,0.8133748078543449,44
228,Harris,Foggarty,22,hfoggarty6b@infoseek.co.jp,Russia,65,10,10,28,0.20397419331870006,0.5178780242325499,-1.312191044967907,-1.3598304109112538,-1.2708274232681438,90
229,Benedikt,Hateley,21,bhateley6c@guardian.co.uk,Sweden,56,38,94,62,-0.23562536124746516,0.2059659437873281,-0.3537627350917783,1.4512577053594877,0.7538261726794167,101
230,Antons,McCleod,19,amccleod6d@utexas.edu,China,80,32,85,65,-1.1148244703797956,1.037731491641253,-0.5591402300652345,1.1500696929019083,0.9324720782042014,19
231,Bernetta,Sexti,20,bsexti6e@domainmarket.com,France,20,31,66,39,-0.6752249158136304,-1.0416823779935593,-0.5933698125608106,0.5142283332692407,-0.6157924363439331,36
232,Gaylord,Crumley,25,gcrumley6f@upenn.edu,Peru,99,88,84,90,1.5227728570171957,1.6962125503589436,1.3577163896870232,1.1166043581843996,2.421187957577408,84
233,Vassily,Levee,24,vlevee6g@weebly.com,Sweden,25,24,9,19,1.0831733024510304,-0.8683978888573249,-0.8329768900298428,-1.3932957456287625,-1.8067651398424982,101
234,Kristina,Twells,21,ktwells6h@google.com.hk,Argentina,60,74,60,64,-0.23562536124746516,0.3445935350963156,0.8785022347489588,0.31343632496418766,0.8729234430292732,2
235,Heda,Johnsee,19,hjohnsee6i@state.gov,China,54,48,22,41,-1.1148244703797956,0.13665214813283436,-0.011466910136018,-0.9582463943011478,-0.4966951659940766,19
236,Mikel,Tearny,24,mtearny6j@auda.org.au,Russia,65,33,31,43,1.0831733024510304,0.5178780242325499,-0.5249106475696584,-0.6570583818435684,-0.3775978956442201,90
237,Hermia,Scimoni,18,hscimoni6k@imageshack.us,China,51,13,86,50,-1.5544240249459609,0.032681454651093726,-1.209502297481179,1.1835350276194172,0.03924255058027765,19
238,Auberon,Rogeron,20,arogeron6l@apple.com,China,24,88,61,57,-0.6752249158136304,-0.9030547866845718,1.3577163896870232,0.3469016596816965,0.45608299680477543,19
239,Wolf,Maffulli,21,wmaffulli6m@51.la,Portugal,32,92,10,44,-0.23562536124746516,-0.6257996040665968,1.4946347196693273,-1.3598304109112538,-0.31804926046929183,87
240,Kendricks,Aldwich,24,kaldwich6n@moonfruit.com,Czech Republic,57,13,37,35,1.0831733024510304,0.24062284161457498,-1.209502297481179,-0.45626637353851535,-0.8539869770436461,26
241,Vicki,Davidovics,19,vdavidovics6o@amazon.com,China,32,57,92,60,-1.1148244703797956,-0.6257996040665968,0.2965993323241663,1.3843270359244702,0.6347289023295601,19
242,Chilton,Caff,20,ccaff6p@parallels.com,Brazil,9,1,47,19,-0.6752249158136304,-1.422908254093275,-1.6202572874280914,-0.12161302636342709,-1.8067651398424982,12
243,Addy,Bolam,20,abolam6q@cyberchimps.com,China,8,20,53,27,-0.6752249158136304,-1.457565151920522,-0.9698952200121469,0.07917898194162587,-1.3303760584430722,19
244,Allegra,Doeg,23,adoeg6r@cyberchimps.com,Luxembourg,42,83,8,44,0.6435737478848653,-0.27923062579412816,1.1865684772091432,-1.4267610803462714,-0.31804926046929183,60
245,Sigismund,Showte,25,sshowte6s@about.me,Sweden,10,78,68,52,1.5227728570171957,-1.3882513562660281,1.0154205647312629,0.5811590027042582,0.15833982093013416,101
246,Lancelot,Northedge,18,lnorthedge6t@nymag.com,China,73,88,61,74,-1.5544240249459609,0.7951332068505249,1.3577163896870232,0.3469016596816965,1.4684097947785557,19
247,Angelia,Probin,21,aprobin6u@virginia.edu,Mauritius,34,10,91,45,-0.23562536124746516,-0.5564858084121032,-1.312191044967907,1.3508617012069613,-0.25850062529436363,67
248,Lamont,Pettegre,18,lpettegre6v@comcast.net,Philippines,59,86,98,81,-1.5544240249459609,0.3099366372690687,1.2892572246958711,1.585119044229523,1.8852502410030534,85
249,Gerrie,McInteer,21,gmcinteer6w@springer.com,Brazil,68,32,5,35,-0.23562536124746516,0.6218487177142906,-0.5591402300652345,-1.5271570844987978,-0.8539869770436461,12
250,Carmita,Ewestace,22,cewestace6x@etsy.com,South Korea,30,60,68,52,0.20397419331870006,-0.6951133997210907,0.39928807981089437,0.5811590027042582,0.15833982093013416,97
251,Arv,Sallier,24,asallier6y@cargocollective.com,Philippines,8,97,30,45,1.0831733024510304,-1.457565151920522,1.6657826321472076,-0.6905237165610771,-0.25850062529436363,85
252,Gwenneth,Poytress,24,gpoytress6z@sourceforge.net,Czech Republic,90,54,99,81,1.0831733024510304,1.3843004699137218,0.19391058483743817,1.618584378947032,1.8852502410030534,26
253,Tammie,Ferroni,22,tferroni70@miibeian.gov.cn,Sweden,60,23,29,37,0.20397419331870006,0.3445935350963156,-0.8672064725254187,-0.723989051278586,-0.7348897066937896,101
254,Blake,Minci,22,bminci71@senate.gov,China,64,95,71,76,0.20397419331870006,0.48322112640530307,1.5973234671560554,0.6815550068567848,1.5875070651284122,19
255,Oralia,Hankinson,19,ohankinson72@example.com,Indonesia,91,24,62,59,-1.1148244703797956,1.4189573677409686,-0.8329768900298428,0.38036699439920535,0.5751802671546319,44
256,Caryl,Cannon,19,ccannon73@skyrock.com,Portugal,2,34,71,35,-1.1148244703797956,-1.6655065388840031,-0.49068106507408243,0.6815550068567848,-0.8539869770436461,87
257,Freddy,Pilfold,20,fpilfold74@auda.org.au,Cuba,56,69,71,65,-0.6752249158136304,0.2059659437873281,0.7073543222710786,0.6815550068567848,0.9324720782042014,24
258,Brock,Farenden,19,bfarenden75@istockphoto.com,China,83,70,95,82,-1.1148244703797956,1.1417021851229936,0.7415839047666547,1.4847230400769966,1.9447988761779818,19
259,Yardley,Highwood,23,yhighwood76@statcounter.com,Finland,3,79,46,42,0.6435737478848653,-1.6308496410567561,1.049650147226839,-0.15507836108093592,-0.43714653081914834,35
260,Phylis,Cranstone,20,pcranstone77@cdc.gov,Russia,81,41,25,49,-0.6752249158136304,1.0723883894685,-0.25107398760505023,-0.8578503901486213,-0.020306084594650598,90
261,Merola,Jeary,18,mjeary78@google.com,Indonesia,94,13,5,37,-1.5544240249459609,1.5229280612227094,-1.209502297481179,-1.5271570844987978,-0.7348897066937896,44
262,Jude,Van der Hoeven,23,jvanderhoeven79@google.co.jp,Indonesia,78,27,88,64,0.6435737478848653,0.9684176959867593,-0.7302881425431147,1.2504656970544348,0.8729234430292732,44
263,Hurley,Frantsev,22,hfrantsev7a@networkadvertising.org,Philippines,31,70,53,51,0.20397419331870006,-0.6604565018938438,0.7415839047666547,0.07917898194162587,0.0987911857552059,85
264,Marris,Driver,23,mdriver7b@free.fr,Brazil,1,68,62,43,0.6435737478848653,-1.70016343671125,0.6731247397755026,0.38036699439920535,-0.3775978956442201,12
265,Cari,Gladman,21,cgladman7c@bigcartel.com,Portugal,77,94,61,77,-0.23562536124746516,0.9337607981595124,1.5630938846604794,0.3469016596816965,1.6470557003033404,87
266,Amalee,Sancraft,20,asancraft7d@last.fm,Azerbaijan,44,49,85,59,-0.6752249158136304,-0.20991683013963439,0.02276267235955803,1.1500696929019083,0.5751802671546319,6
267,Aprilette,Tejero,23,atejero7e@e-recht24.de,China,17,27,1,15,0.6435737478848653,-1.1456530714753,-0.7302881425431147,-1.6610184233688332,-2.044959680542211,19
268,Winonah,Simao,21,wsimao7f@nhs.uk,China,21,52,26,33,-0.23562536124746516,-1.0070254801663125,0.12545141984628613,-0.8243850554311125,-0.9730842473935026,19
269,Justinian,Hearons,20,jhearons7g@etsy.com,China,93,23,75,63,-0.6752249158136304,1.4882711633954624,-0.8672064725254187,0.8154163457268201,0.8133748078543449,19
270,Stacee,Standell,20,sstandell7h@xrea.com,Indonesia,16,85,84,61,-0.6752249158136304,-1.180309969302547,1.255027642200295,1.1166043581843996,0.6942775375044884,44
271,Chet,Worlock,25,cworlock7i@japanpost.jp,Indonesia,18,65,62,48,1.5227728570171957,-1.1109961736480531,0.5704359922887745,0.38036699439920535,-0.07985471976957885,44
272,Karlan,Layborn,23,klayborn7j@deviantart.com,Afghanistan,37,98,18,51,0.6435737478848653,-0.4525151149303625,1.7000122146427836,-1.092107733171183,0.0987911857552059,0
273,Roselle,Filipson,21,rfilipson7k@rambler.ru,Philippines,67,41,55,54,-0.23562536124746516,0.5871918198870437,-0.25107398760505023,0.14610965137664353,0.27743709127999067,85
274,Konrad,Powderham,21,kpowderham7l@themeforest.net,Estonia,70,25,85,60,-0.23562536124746516,0.6911625133687843,-0.7987473075342667,1.1500696929019083,0.6347289023295601,33
275,Angy,Lashbrook,20,alashbrook7m@google.fr,United States,35,69,66,56,-0.6752249158136304,-0.5218289105848563,0.7073543222710786,0.5142283332692407,0.3965343616298472,111
276,Jerad,Peatt,22,jpeatt7n@census.gov,Philippines,82,18,51,50,0.20397419331870006,1.1070452872957468,-1.038354385003299,0.01224831250660822,0.03924255058027765,85
277,Hally,Loveman,18,hloveman7o@arizona.edu,Taiwan,32,71,52,51,-1.5544240249459609,-0.6257996040665968,0.7758134872622306,0.04571364722411705,0.0987911857552059,104
278,Mickey,Bryceson,21,mbryceson7p@unc.edu,Peru,57,21,51,43,-0.23562536124746516,0.24062284161457498,-0.9356656375165708,0.01224831250660822,-0.3775978956442201,84
279,Arthur,Don,22,adon7q@tripadvisor.com,China,38,33,87,52,0.20397419331870006,-0.41785821710311566,-0.5249106475696584,1.217000362336926,0.15833982093013416,19
280,Dix,Zink,18,dzink7r@japanpost.jp,Somalia,35,18,26,26,-1.5544240249459609,-0.5218289105848563,-1.038354385003299,-0.8243850554311125,-1.3899246936180003,95
281,Pearline,Studdert,24,pstuddert7s@g.co,Russia,53,43,33,43,1.0831733024510304,0.10199525030558748,-0.18261482261389816,-0.5901277124085507,-0.3775978956442201,90
282,Horacio,Trayes,20,htrayes7t@zdnet.com,United States,26,34,6,22,-0.6752249158136304,-0.8337409910300781,-0.49068106507408243,-1.493691749781289,-1.6281192343177133,111
283,Waneta,Ickov,20,wickov7u@fema.gov,Philippines,0,40,18,19,-0.6752249158136304,-1.734820334538497,-0.28530357010062624,-1.092107733171183,-1.8067651398424982,85
284,Margaretta,Lissemore,22,mlissemore7v@youtube.com,China,9,96,89,64,0.20397419331870006,-1.422908254093275,1.6315530496516315,1.2839310317719437,0.8729234430292732,19
285,Stanislaus,Bennison,19,sbennison7w@ocn.ne.jp,Philippines,96,71,12,59,-1.1148244703797956,1.592241856877203,0.7758134872622306,-1.292899741476236,0.5751802671546319,85
286,Lil,Crips,21,lcrips7x@vistaprint.com,Colombia,18,3,64,28,-0.23562536124746516,-1.1109961736480531,-1.5517981224369395,0.447297663834223,-1.2708274232681438,20
287,Andreana,Beale,23,abeale7y@free.fr,Indonesia,72,5,35,37,0.6435737478848653,0.7604763090232781,-1.4833389574457874,-0.523197042973533,-0.7348897066937896,44
288,Grata,Garnett,23,ggarnett7z@about.me,Argentina,16,49,48,37,0.6435737478848653,-1.180309969302547,0.02276267235955803,-0.08814769164591826,-0.7348897066937896,2
289,Josephina,Grayshan,20,jgrayshan80@home.pl,Philippines,69,92,11,57,-0.6752249158136304,0.6565056155415374,1.4946347196693273,-1.3263650761937449,0.45608299680477543,85
290,Casar,Chantillon,20,cchantillon81@privacy.gov.au,Sweden,84,47,34,55,-0.6752249158136304,1.1763590829502406,-0.04569649263159403,-0.5566623776910419,0.3369857264549189,101
291,Lucilia,Le-Good,23,llegood82@hao123.com,Albania,0,3,95,32,0.6435737478848653,-1.734820334538497,-1.5517981224369395,1.4847230400769966,-1.0326328825684308,1
292,Ardine,Benoit,22,abenoit83@wikia.com,Colombia,59,45,86,63,0.20397419331870006,0.3099366372690687,-0.11415565762274608,1.1835350276194172,0.8133748078543449,20
293,Marylou,Antosik,21,mantosik84@admin.ch,Ukraine,61,25,18,34,-0.23562536124746516,0.3792504329235625,-0.7987473075342667,-1.092107733171183,-0.9135356122185744,109
294,Bron,Simmank,24,bsimmank85@state.gov,Ukraine,38,37,98,57,1.0831733024510304,-0.41785821710311566,-0.38799231758735436,1.585119044229523,0.45608299680477543,109
295,Timotheus,Florio,21,tflorio86@google.com.au,Brazil,53,8,27,29,-0.23562536124746516,0.10199525030558748,-1.3806502099590592,-0.7909197207136036,-1.2112787880932157,12
296,Ty,Merrall,19,tmerrall87@ucoz.com,France,36,86,46,56,-1.1148244703797956,-0.4871720127576094,1.2892572246958711,-0.15507836108093592,0.3965343616298472,36
297,Jobi,Philpot,19,jphilpot88@opera.com,Croatia,60,39,4,34,-1.1148244703797956,0.3445935350963156,-0.3195331525962023,-1.5606224192163067,-0.9135356122185744,23
298,Giulio,Endon,20,gendon89@posterous.com,Poland,31,24,44,33,-0.6752249158136304,-0.6604565018938438,-0.8329768900298428,-0.22200903051595358,-0.9730842473935026,86
299,Alma,Collopy,24,acollopy8a@smh.com.au,Indonesia,7,69,67,47,1.0831733024510304,-1.4922220497477687,0.7073543222710786,0.5476936679867495,-0.1394033549445071,44
300,Doroteya,Jantet,19,djantet8b@answers.com,Israel,79,1,100,60,-1.1148244703797956,1.0030745938140062,-1.6202572874280914,1.652049713664541,0.6347289023295601,48
301,Benyamin,Troup,24,btroup8c@disqus.com,France,27,46,80,51,1.0831733024510304,-0.7990840932028312,-0.07992607512717007,0.9827430193143643,0.0987911857552059,36
302,Babara,Beldon,18,bbeldon8d@elegantthemes.com,United States,38,13,38,29,-1.5544240249459609,-0.41785821710311566,-1.209502297481179,-0.42280103882100656,-1.2112787880932157,111
303,Moyra,Wagen,23,mwagen8e@plala.or.jp,Portugal,64,14,45,41,0.6435737478848653,0.48322112640530307,-1.175272714985603,-0.18854369579844474,-0.4966951659940766,87
304,Gleda,Scorton,24,gscorton8f@reuters.com,Spain,98,14,88,66,1.0831733024510304,1.6615556525316968,-1.175272714985603,1.2504656970544348,0.9920207133791297,98
305,Fritz,Tupp,24,ftupp8g@etsy.com,France,82,25,97,68,1.0831733024510304,1.1070452872957468,-0.7987473075342667,1.5516537095120144,1.1111179837289862,36
306,Camila,Scotter,24,cscotter8h@sitemeter.com,Japan,94,90,6,63,1.0831733024510304,1.5229280612227094,1.4261755546781754,-1.493691749781289,0.8133748078543449,50
307,Ciel,Fippe,22,cfippe8i@nasa.gov,Indonesia,84,24,5,37,0.20397419331870006,1.1763590829502406,-0.8329768900298428,-1.5271570844987978,-0.7348897066937896,44
308,Jeramie,Parriss,25,jparriss8j@exblog.jp,China,49,4,50,34,1.5227728570171957,-0.03663234100340002,-1.5175685399413634,-0.021217022210900608,-0.9135356122185744,19
309,Giuditta,Havik,22,ghavik8k@google.com.au,Albania,34,54,83,57,0.20397419331870006,-0.5564858084121032,0.19391058483743817,1.0831390234668907,0.45608299680477543,1
